seed,best_fitness,final_fitness,runtime,diversity,top_mofs,fitness_history
9,0.658849225,0.658849225,7.704143047,0.153794449,"['ILINEY', 'ILINEY', 'ILINEY', 'IVAFUG', 'ILINEY']","[0.6404340417680066, 0.6545518252669308, 0.6588492246907975, 0.6570609686063931, 0.6551352619098004, 0.6535106328668208, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079, 0.6516539863914079]"
10,0.665709354,0.665709354,7.653141022,0,"['ILINEY', 'ILINEY', 'ILINEY', 'ILINEY', 'ILINEY']","[0.6510645764599444, 0.6338301632771487, 0.643738939524921, 0.6428766005791411, 0.6421495250116052, 0.6423686417870744, 0.642198297066213, 0.6532108523242026, 0.6522479411877162, 0.6493411141797955, 0.6479672684262932, 0.6458398912254354, 0.6458398912254354, 0.6458398912254354, 0.6458398912254354, 0.6458398912254354, 0.6458398912254354, 0.6657093544780622, 0.6645816853723878, 0.6633306089051783, 0.6610406374832193, 0.6593577743526216, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668, 0.6574458040660668]"
11,0.648606509,0.648606509,7.62665987,0,"['YUHNAS', 'YUHNAS', 'YUHNAS', 'YUHNAS', 'YUHNAS']","[0.5831267652629317, 0.6305952896739531, 0.6262876627283297, 0.6238253444071882, 0.6348049169078721, 0.6333864463083436, 0.63283112445525, 0.6324293600839631, 0.6369790268806765, 0.635891080959496, 0.6350033120373455, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6345660336883956, 0.6486065088150752, 0.6482363555454733, 0.6478552636654055, 0.6466928329418664, 0.6454223471695651, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315, 0.6440280053833315]"
12,0.65631051,0.65631051,7.632416964,0,"['ILINEY', 'ILINEY', 'ILINEY', 'ILINEY', 'ILINEY']","[0.61783046862874, 0.6439928351235422, 0.6359452378388557, 0.6444809543542799, 0.641555969079846, 0.640048858710208, 0.6397704780488848, 0.6394867288239402, 0.6394867288239402, 0.6394867288239402, 0.6563105100582182, 0.6557515451211932, 0.655168884658555, 0.6545609892982261, 0.6539053485026405, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205, 0.653240850412205]"
13,0.649255811,0.649255811,7.600845814,0,"['IVAFUG', 'IVAFUG', 'IVAFUG', 'IVAFUG', 'IVAFUG']","[0.6119286616168318, 0.6376397301356939, 0.6469789361937002, 0.6454033045462901, 0.645278592312009, 0.6445292403436661, 0.6431871819584348, 0.6431871819584348, 0.6431871819584348, 0.6431871819584348, 0.6431871819584348, 0.6431871819584348, 0.6431871819584348, 0.6431871819584348, 0.6431871819584348, 0.6478569957085475, 0.6465687347410957, 0.6463662155644369, 0.6461608649228169, 0.6459526230172066, 0.6459526230172066, 0.6459526230172066, 0.6459526230172066, 0.6477961927638477, 0.6492558107353822, 0.6492558107353822, 0.6492558107353822, 0.6490889878269077, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227, 0.6477832886514227]"
14,0.651152396,0.651152396,7.601633072,0.069525912,"['IVAFUG', 'ILINEY', 'IVAFUG', 'IVAFUG', 'ILINEY']","[0.48246674571660664, 0.6331866504369515, 0.6400321523988862, 0.6386274401623053, 0.6383310563036442, 0.6511523957030285, 0.64969320075458, 0.6491449329667072, 0.6485734240086165, 0.6467862692330927, 0.6497149807893153, 0.649144778272497, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754, 0.6485498645886754]"
15,0.659313183,0.659313183,7.607077837,0.140073047,"['ILINEY', 'ILINEY', 'ILINEY', 'IVAFUG', 'ILINEY']","[0.591818745013204, 0.65150349361607, 0.6463335620335104, 0.6491097094310211, 0.6593131833826438, 0.6571600698820096, 0.655769949002038, 0.6553501530736627, 0.654917342163032, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6532706303321208, 0.6555505951354469, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043, 0.6552342041548043]"
16,0.657011215,0.657011215,7.59856987,0,"['ILINEY', 'ILINEY', 'ILINEY', 'ILINEY', 'ILINEY']","[0.6443954204155893, 0.6269315357415164, 0.6252364193571915, 0.6260534844511647, 0.6392335485734717, 0.6388591220763028, 0.640519910367574, 0.6348961613785554, 0.6499770335641363, 0.6493016475233132, 0.6485896156347799, 0.6481710999497898, 0.6479756118074235, 0.6479756118074235, 0.6570112154647628, 0.6557725838435846, 0.6551008865834712, 0.6555362057694862, 0.6548522097900713, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698, 0.6547534643402698]"
17,0.651098381,0.651098381,7.61119628,0.274468589,"['IVAFUG', 'IVAFUG', 'IVAFUG', 'GUQLOW', 'GUQLOW']","[0.6117490130101878, 0.6198491352640026, 0.642685750386342, 0.6419682142571932, 0.6394487444373006, 0.6367369507683138, 0.635502659553258, 0.6346375345870753, 0.6443857884672797, 0.642797677580861, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6412630967779376, 0.6510983812557917, 0.650159227052935, 0.649130501401805, 0.6466339911789047, 0.6452306400627388, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.643873388285523, 0.6487154948990943, 0.6473368186233724, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333, 0.6463718430626333]"
18,0.654381858,0.654381858,7.617144823,0.058009338,"['YUHNAS', 'IVAFUG', 'YUHNAS', 'IVAFUG', 'IVAFUG']","[0.6242183518265716, 0.6423041006203959, 0.6543818575793573, 0.6518073218883796, 0.6531455284369007, 0.6501855110273614, 0.6495022525829302, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264, 0.648974379385264]"
